Isotope,Event,Energy
Bgr,5554,185.873
Bgr,5555,193.695
Bgr,5556,775.982
Bgr,5557,321.007
Bgr,5558,91.2315
Bgr,5559,570.401
Bgr,5560,100.719
Bgr,5561,287.598
Bgr,5562,180.91
Bgr,5563,36.9013
Bgr,5564,251.665
Bgr,5565,22.23
Bgr,5566,116.98
Bgr,5567,101.557
Bgr,5568,111.648
Bgr,5569,63.3481
Bgr,5570,209.328
Bgr,5571,62.8891
Bgr,5572,258.917
Bgr,5573,1390.58
Bgr,5574,39.7029
Bgr,5575,219.042
Bgr,5576,505.379
Bgr,5577,83.669
Bgr,5578,81.0612
Bgr,5579,167.508
Bgr,5580,589.685
Bgr,5581,154.286
Bgr,5582,73.3867
Bgr,5583,704.648
Bgr,5584,64.7
Bgr,5585,137.197
Bgr,5586,225.267
Bgr,5587,149.602
Bgr,5588,473.052
Bgr,5589,286.319
Bgr,5590,180.149
Bgr,5591,390.035
Bgr,5592,260.577
Bgr,5593,1033.6
Bgr,5594,288.128
Bgr,5595,344.892
Bgr,5596,105.797
Bgr,5597,158.749
Bgr,5598,666.236
Bgr,5599,114.348
Bgr,5600,1243.14
Bgr,5601,320.676
Bgr,5602,225.145
Bgr,5603,337.289
Bgr,5604,102.477
Bgr,5605,176.55
Bgr,5606,883.099
Bgr,5607,371.234
Bgr,5608,198.722
Bgr,5609,722.797
Bgr,5610,206.535
Bgr,5611,222.892
Bgr,5612,217.644
Bgr,5613,172.982
Bgr,5614,539.791
Bgr,5615,595.577
Bgr,5616,199.361
Bgr,5617,114.409
Bgr,5618,390.396
Bgr,5619,326.186
Bgr,5620,147.332
Bgr,5621,151.347
Bgr,5622,337.506
Bgr,5623,136.783
Bgr,5624,136.016
Bgr,5625,77.6591
Bgr,5626,135.314
Bgr,5627,193.573
Bgr,5628,81.0804
Bgr,5629,309.483
Bgr,5630,88.5502
Bgr,5631,385.322
Bgr,5632,479.366
Bgr,5633,147.893
Bgr,5634,211.891
Bgr,5635,986.457
Bgr,5636,96.0935
Bgr,5637,76.5423
Bgr,5638,108.837
Bgr,5639,2430.5
Bgr,5640,116.53
Bgr,5641,417.159
Bgr,5642,66.2091
Bgr,5643,98.7491
Bgr,5644,59.5438
Bgr,5645,207.9
Bgr,5646,53.805
Bgr,5647,673.25
Bgr,5648,118.056
Bgr,5649,101.569
Bgr,5650,105.871
Bgr,5651,49.4397
Bgr,5652,94.1692
Bgr,5653,118.205
Bgr,5654,756.478
Bgr,5655,251.293
Bgr,5656,30.3247
Bgr,5657,251.341
Bgr,5658,144.939
Bgr,5659,282.623
Bgr,5660,110.522
Bgr,5661,169.009
Bgr,5662,644.529
Bgr,5663,242.103
Bgr,5664,169.729
Bgr,5665,349.441
Bgr,5666,299.34
Bgr,5667,121.318
Bgr,5668,67.7978
Bgr,5669,201.147
Bgr,5670,21.3883
Bgr,5671,68.195
Bgr,5672,192.074
Bgr,5673,138.266
Bgr,5674,62.8982
Bgr,5675,1373.74
Bgr,5676,231.974
Bgr,5677,61.4272
Bgr,5678,43.256
Bgr,5679,330.817
Bgr,5680,956.42
Bgr,5681,408.736
Bgr,5682,306.754
Bgr,5683,122.999
Bgr,5684,248.114
Bgr,5685,434.678
Bgr,5686,339.219
Bgr,5687,149.566
Bgr,5688,312.31
Bgr,5689,121.941
Bgr,5690,138.323
Bgr,5691,206.665
Bgr,5692,2026.88
Bgr,5693,58.7707
Bgr,5694,351.531
Bgr,5695,58.5839
Bgr,5696,188.489
Bgr,5697,123.441
Bgr,5698,268.23
Bgr,5699,121.993
Bgr,5700,424.104
Bgr,5701,101.075
Bgr,5702,401.378
Bgr,5703,112.781
Bgr,5704,487.928
Bgr,5705,48.24
Bgr,5706,83.6588
Bgr,5707,113.794
Bgr,5708,176.491
Bgr,5709,61.2369
Bgr,5710,232.395
Bgr,5711,83.1312
Bgr,5712,633.712
Bgr,5713,1744.72
Bgr,5714,66.3862
Bgr,5715,542.024
Bgr,5716,58.937
Bgr,5717,682.1
Bgr,5718,29.1911
Bgr,5719,126.367
Bgr,5720,205.687
Bgr,5721,93.1923
Bgr,5722,149.995
Bgr,5723,1077.98
Bgr,5724,170.517
Bgr,5725,191.764
Bgr,5726,794.839
Bgr,5727,208.21
Bgr,5728,822.288
Bgr,5729,177.513
Bgr,5730,87.5576
Bgr,5731,343.59
Bgr,5732,166.629
Bgr,5733,129.838
Bgr,5734,110.373
Bgr,5735,67.0985
Bgr,5736,89.3764
Bgr,5737,57.3368
Bgr,5738,98.2861
Bgr,5739,608.274
Bgr,5740,1008.31
Bgr,5741,436.042
Bgr,5742,221.878
Bgr,5743,182.506
Bgr,5744,575.603
Bgr,5745,114.777
Bgr,5746,419.409
Bgr,5747,255.315
Bgr,5748,615.418
Bgr,5749,107.099
Bgr,5750,142.8
Bgr,5751,216.596
Bgr,5752,69.8186
Bgr,5753,36.2417
Bgr,5754,1465.6
Bgr,5755,215.817
Bgr,5756,50.0069
Bgr,5757,167.181
Bgr,5758,94.9075
Bgr,5759,84.0136
Bgr,5760,310.032
Bgr,5761,282.62
Bgr,5762,62.3807
Bgr,5763,646.734
Bgr,5764,40.8141
Bgr,5765,30.6664
Bgr,5766,77.409
Bgr,5767,128.274
Bgr,5768,166.866
Bgr,5769,180.82
Bgr,5770,597.997
Bgr,5771,277.655
Bgr,5772,292.427
Bgr,5773,68.0674
Bgr,5774,82.698
Bgr,5775,217.57
Bgr,5776,96.5808
Bgr,5777,77.3953
Bgr,5778,730.806
Bgr,5779,102.721
Bgr,5780,114.992
Bgr,5781,306.02
Bgr,5782,446.41
Bgr,5783,137.25
Bgr,5784,110.581
Bgr,5785,75.7814
Bgr,5786,175.267
Bgr,5787,293.547
Bgr,5788,168.648
Bgr,5789,105.599
Bgr,5790,215.573
Bgr,5791,162.79
Bgr,5792,70.2761
Bgr,5793,336.472
Bgr,5794,103.575
Bgr,5795,68.1332
Bgr,5796,301.816
Bgr,5797,103.278
Bgr,5798,92.2676
Bgr,5799,791.823
Bgr,5800,184.102
Bgr,5801,238.578
Bgr,5802,257.834
Bgr,5803,120.255
Bgr,5804,334.699
Bgr,5805,757.542
Bgr,5806,114.313
Bgr,5807,449.897
Bgr,5808,377.649
Bgr,5809,181.65
Bgr,5810,245.749
Bgr,5811,80.3455
Bgr,5812,337.814
Bgr,5813,422.357
Bgr,5814,64.4864
Bgr,5815,169.033
Bgr,5816,128.781
Bgr,5817,164.823
Bgr,5818,54.5862
Bgr,5819,169.817
Bgr,5820,102.042
Bgr,5821,1231.4
Bgr,5822,406.314
Bgr,5823,147.425
Bgr,5824,308.285
Bgr,5825,72.2463
Bgr,5826,325.083
Bgr,5827,469.236
Bgr,5828,54.8663
Bgr,5829,173.996
Bgr,5830,371.139
Bgr,5831,271.556
Bgr,5832,60.2647
Bgr,5833,174.646
Bgr,5834,220.489
Bgr,5835,349.97
Bgr,5836,329.571
Bgr,5837,141.335
Bgr,5838,187.904
Bgr,5839,201.653
Bgr,5840,446.716
Bgr,5841,164.318
Bgr,5842,329.05
Bgr,5843,76.2825
Bgr,5844,494.375
Bgr,5845,74.3702
Bgr,5846,610.311
Bgr,5847,106.204
Bgr,5848,188.535
Bgr,5849,161.788
Bgr,5850,96.1692
Bgr,5851,63.0621
Bgr,5852,115.691
Bgr,5853,132.301
Bgr,5854,113.883
Bgr,5855,135.725
Bgr,5856,88.4356
Bgr,5857,172.164
Bgr,5858,164.14
Bgr,5859,141.308
Bgr,5860,1095.32
Bgr,5861,115.713
Bgr,5862,627.885
Bgr,5863,134.562
Bgr,5864,257.144
Bgr,5865,332.475
Bgr,5866,90.7659
Bgr,5867,111.949
Bgr,5868,266.509
Bgr,5869,25.4352
Bgr,5870,709.469
Bgr,5871,59.1168
Bgr,5872,184.139
Bgr,5873,118.699
Bgr,5874,172.941
Bgr,5875,237.264
Bgr,5876,155.384
Bgr,5877,142.298
Bgr,5878,245.416
Bgr,5879,572.659
Bgr,5880,190.554
Bgr,5881,519.508
Bgr,5882,275.462
Bgr,5883,26.1727
Bgr,5884,367.488
Bgr,5885,644.533
Bgr,5886,603.281
Bgr,5887,132.422
Bgr,5888,124.872
Bgr,5889,247.504
Bgr,5890,127.431
Bgr,5891,163.614
Bgr,5892,108.093
Bgr,5893,61.811
Bgr,5894,1471.97
Bgr,5895,292.305
Bgr,5896,163.369
Bgr,5897,116.464
Bgr,5898,298.133
Bgr,5899,399.199
Bgr,5900,97.7473
Bgr,5901,466.271
Bgr,5902,82.5
Bgr,5903,115.615
Bgr,5904,109.317
Bgr,5905,95.4118
Bgr,5906,76.5268
Bgr,5907,83.8997
Bgr,5908,118.08
Bgr,5909,130.848
Bgr,5910,218.281
Bgr,5911,92.9663
Bgr,5912,297.257
Bgr,5913,192.909
Bgr,5914,171.778
Bgr,5915,135.408
Bgr,5916,512.097
Bgr,5917,50.9287
Bgr,5918,84.141
Bgr,5919,103.994
Bgr,5920,152.546
Bgr,5921,107.596
Bgr,5922,59.3493
Bgr,5923,757.87
Bgr,5924,160.224
Bgr,5925,1230.62
Bgr,5926,309.398
Bgr,5927,195.081
Bgr,5928,774.354
Bgr,5929,114.817
Bgr,5930,152.579
Bgr,5931,520.509
Bgr,5932,111.597
Bgr,5933,102.434
Bgr,5934,94.887
Bgr,5935,234.047
Bgr,5936,187.381
Bgr,5937,154.996
Bgr,5938,112.581
Bgr,5939,72.2564
Bgr,5940,102.375
Bgr,5941,187.14
Bgr,5942,194.487
Bgr,5943,517.233
Bgr,5944,110.209
Bgr,5945,92.5246
Bgr,5946,60.3013
Bgr,5947,614.899
Bgr,5948,103.398
Bgr,5949,190.368
Bgr,5950,269.148
Bgr,5951,72.0762
Bgr,5952,302.367
Bgr,5953,116.449
Bgr,5954,55.2525
Bgr,5955,182.069
Bgr,5956,412.001
Bgr,5957,59.5214
Bgr,5958,233.772
Bgr,5959,139.903
Bgr,5960,453.269
Bgr,5961,89.9077
Bgr,5962,388.346
Bgr,5963,139.311
Bgr,5964,220.381
Bgr,5965,163.629
Bgr,5966,59.2459
Bgr,5967,111.914
Bgr,5968,85.4116
Bgr,5969,86.8411
Bgr,5970,131.985
Bgr,5971,147.495
Bgr,5972,507.951
Bgr,5973,527.073
Bgr,5974,117.885
Bgr,5975,310.781
Bgr,5976,451.316
Bgr,5977,241.646
Bgr,5978,487.956
Bgr,5979,525.875
Bgr,5980,90.6126
Bgr,5981,987.052
Bgr,5982,249.763
Bgr,5983,179.307
Bgr,5984,1116.05
Bgr,5985,195.569
Bgr,5986,302.435
Bgr,5987,88.6397
Bgr,5988,70.2493
Bgr,5989,606.108
Bgr,5990,28.2997
Bgr,5991,103.185
Bgr,5992,35.1963
Bgr,5993,209.724
Bgr,5994,519.291
Bgr,5995,132.009
Bgr,5996,807.237
Bgr,5997,135.562
Bgr,5998,57.1565
Bgr,5999,263.912
Bgr,6000,169.255
Bgr,6001,228.855
Bgr,6002,97.1954
Bgr,6003,167.585
Bgr,6004,66.9316
Bgr,6005,130.452
Bgr,6006,59.5303
Bgr,6007,344.371
Bgr,6008,130.231
Bgr,6009,480.199
Bgr,6010,56.4617
Bgr,6011,132.591
Bgr,6012,154.34
Bgr,6013,242.302
Bgr,6014,349.871
Bgr,6015,90.7549
Bgr,6016,273.244
Bgr,6017,144.554
Bgr,6018,151.994
Bgr,6019,187.794
Bgr,6020,29.3768
Bgr,6021,1208.44
Bgr,6022,29.826
Bgr,6023,1076.82
Bgr,6024,1027.2
Bgr,6025,444.842
Bgr,6026,56.2502
Bgr,6027,62.8008
Bgr,6028,198.578
Bgr,6029,812.872
Bgr,6030,85.609
Bgr,6031,43.929
Bgr,6032,561.929
Bgr,6033,1217.04
Bgr,6034,110.532
Bgr,6035,73.8385
Bgr,6036,790.539
Bgr,6037,172.866
Bgr,6038,621.308
Bgr,6039,66.7278
Bgr,6040,113.863
Bgr,6041,144.706
Bgr,6042,271.314
Bgr,6043,25.9823
Bgr,6044,199.609
Bgr,6045,128.561
Bgr,6046,145.748
Bgr,6047,199.333
Bgr,6048,108.125
Bgr,6049,416.797
Bgr,6050,172.735
Bgr,6051,260.386
Bgr,6052,192.515
Bgr,6053,276.469
Bgr,6054,77.1522
Bgr,6055,102.822
Bgr,6056,118.545
Bgr,6057,100.214
Bgr,6058,258.979
Bgr,6059,1489.22
Bgr,6060,97.6843
Bgr,6061,318.02
Bgr,6062,165.089
Bgr,6063,136.758
Bgr,6064,90.3567
Bgr,6065,125.871
Bgr,6066,357.622
Bgr,6067,574.834
Bgr,6068,291.924
Bgr,6069,404.745
Bgr,6070,168
Bgr,6071,124.016
Bgr,6072,301.434
Bgr,6073,138.289
Bgr,6074,110.605
Bgr,6075,161.626
Bgr,6076,65.8851
Bgr,6077,108.993
Bgr,6078,93.6487
Bgr,6079,1015.66
Bgr,6080,103.567
Bgr,6081,289.685
Bgr,6082,354.831
Bgr,6083,253.996
Bgr,6084,200.829
Bgr,6085,115.086
Bgr,6086,104.373
Bgr,6087,396.165
Bgr,6088,57.1593
Bgr,6089,127.084
Bgr,6090,95.0121
Bgr,6091,1070.81
Bgr,6092,2449.7
Bgr,6093,115.121
Bgr,6094,320.291
Bgr,6095,600.994
Bgr,6096,112.381
Bgr,6097,450.708
Bgr,6098,279.35
Bgr,6099,266.441
Bgr,6100,75.5398
Bgr,6101,228.143
Bgr,6102,244.042
Bgr,6103,579.802
Bgr,6104,87.4574
Bgr,6105,186.86
Bgr,6106,115.131
Bgr,6107,223.508
Bgr,6108,782.387
Bgr,6109,310.847
Bgr,6110,1101.12
Bgr,6111,123.195
Bgr,6112,250.962
Bgr,6113,392.277
Bgr,6114,74.8949
Bgr,6115,169.521
Bgr,6116,602.453
Bgr,6117,230.268
Bgr,6118,79.713
Bgr,6119,165.491
Bgr,6120,49.8669
Bgr,6121,67.1019
Bgr,6122,317.306
Bgr,6123,104.451
Bgr,6124,151.047
Bgr,6125,620.488
Bgr,6126,191.787
Bgr,6127,103.431
Bgr,6128,167.547
Bgr,6129,242.984
Bgr,6130,126.451
Bgr,6131,174.887
Bgr,6132,405.877
Bgr,6133,930.497
Bgr,6134,332.275
Bgr,6135,245.291
Bgr,6136,205.074
Bgr,6137,67.4212
Bgr,6138,132.91
Bgr,6139,520.905
Bgr,6140,154.625
Bgr,6141,355.762
Bgr,6142,199.461
Bgr,6143,175.806
Bgr,6144,148.005
Bgr,6145,217.347
Bgr,6146,179.017
Bgr,6147,123.303
Bgr,6148,203.812
Bgr,6149,149.346
Bgr,6150,148.207
Bgr,6151,570.848
Bgr,6152,74.1809
Bgr,6153,403.938
Bgr,6154,274.796
Bgr,6155,354.587
Bgr,6156,126.771
Bgr,6157,241.539
Bgr,6158,90.272
Bgr,6159,239.127
Bgr,6160,579.488
Bgr,6161,166.371
Bgr,6162,21.093
Bgr,6163,102.316
Bgr,6164,843.823
Bgr,6165,139.58
Bgr,6166,48.3361
Bgr,6167,95.3044
Bgr,6168,76.4332
Bgr,6169,117.119
Bgr,6170,84.5481
Bgr,6171,269.453
Bgr,6172,295.221
Bgr,6173,1408.66
Bgr,6174,1431.02
Bgr,6175,181.978
Bgr,6176,173.794
Bgr,6177,77.6902
Bgr,6178,172.131
Bgr,6179,54.9211
Bgr,6180,491.75
Bgr,6181,91.5621
Bgr,6182,372.814
Bgr,6183,387.75
Bgr,6184,135.354
Bgr,6185,137.797
Bgr,6186,641.543
Bgr,6187,30.4103
Bgr,6188,91.2717
Bgr,6189,1480.8
Bgr,6190,214.772
Bgr,6191,123.933
Bgr,6192,85.7345
Bgr,6193,28.2115
Bgr,6194,93.3297
Bgr,6195,282.929
Bgr,6196,642.377
Bgr,6197,462.976
Bgr,6198,218.302
Bgr,6199,691.769
Bgr,6200,476.151
Bgr,6201,651.148
Bgr,6202,73.5354
Bgr,6203,55.6694
Bgr,6204,371.082
Bgr,6205,143.679
Bgr,6206,523.824
Bgr,6207,395.996
Bgr,6208,158.178
Bgr,6209,1020.84
Bgr,6210,239.913
Bgr,6211,147.97
Bgr,6212,78.9798
Bgr,6213,95.6731
Bgr,6214,56.4906
Bgr,6215,346.137
Bgr,6216,80.8359
Bgr,6217,178.016
Bgr,6218,123.408
Bgr,6219,33.0724
Bgr,6220,251.514
Bgr,6221,245.149
Bgr,6222,515.134
Bgr,6223,142.956
Bgr,6224,1693.64
Bgr,6225,880.55
Bgr,6226,296.166
Bgr,6227,100.164
Bgr,6228,68.8376
Bgr,6229,126.895
Bgr,6230,198.474
Bgr,6231,74.4832
Bgr,6232,109.664
Bgr,6233,129.658
Bgr,6234,850.637
Bgr,6235,127.901
Bgr,6236,585.448
Bgr,6237,157.536
Bgr,6238,72.8316
Bgr,6239,122.899
Bgr,6240,670.932
Bgr,6241,109.233
Bgr,6242,120.383
Bgr,6243,378.404
Bgr,6244,134.029
Bgr,6245,90.2046
Bgr,6246,299.732
Bgr,6247,83.7113
Bgr,6248,1680.09
Bgr,6249,393.201
Bgr,6250,122.231
Bgr,6251,132.638
Bgr,6252,607.887
Bgr,6253,171.151
Bgr,6254,94.7422
Bgr,6255,286.835
Bgr,6256,520.794
Bgr,6257,110.001
Bgr,6258,241.704
Bgr,6259,329.463
Bgr,6260,118.603
Bgr,6261,81.8178
Bgr,6262,70.924
Bgr,6263,149.421
Bgr,6264,340.015
Bgr,6265,89.6713
Bgr,6266,167.928
Bgr,6267,1036.7
Bgr,6268,111.192
Bgr,6269,85.9097
Bgr,6270,80.0584
Bgr,6271,206.545
Bgr,6272,145.369
Bgr,6273,155.401
Bgr,6274,295.602
Bgr,6275,270.902
Bgr,6276,286.745
Bgr,6277,227.088
Bgr,6278,132.97
Bgr,6279,62.3028
Bgr,6280,82.2111
Bgr,6281,97.9891
Bgr,6282,126.014
Bgr,6283,54.7931
Bgr,6284,297.507
Bgr,6285,64.2471
Bgr,6286,801.513
Bgr,6287,73.3399
Bgr,6288,186.803
Bgr,6289,423.513
Bgr,6290,75.3356
Bgr,6291,622.43
Bgr,6292,95.5085
Bgr,6293,60.3144
Bgr,6294,219.908
Bgr,6295,289.602
Bgr,6296,58.3744
Bgr,6297,309.587
Bgr,6298,69.5951
Bgr,6299,105.713
Bgr,6300,491.872
Bgr,6301,133.257
Bgr,6302,338.069
Bgr,6303,407.878
Bgr,6304,127.167
Bgr,6305,141.534
Bgr,6306,231.552
Bgr,6307,139.704
Bgr,6308,80.8064
Bgr,6309,200.181
Bgr,6310,233.475
Bgr,6311,1540.63
Bgr,6312,334.177
Bgr,6313,161.991
Bgr,6314,197.035
Bgr,6315,465.768
Bgr,6316,127.018
Bgr,6317,2056.42
Bgr,6318,82.0011
Bgr,6319,127.363
Bgr,6320,79.5635
Bgr,6321,192.436
Bgr,6322,112.062
Bgr,6323,129.626
Bgr,6324,429.476
Bgr,6325,258.367
Bgr,6326,203.068
Bgr,6327,144.055
Bgr,6328,743.923
Bgr,6329,212.809
Bgr,6330,268.448
Bgr,6331,285.258
Bgr,6332,76.8615
Bgr,6333,56.5705
Bgr,6334,332.255
Bgr,6335,166.998
Bgr,6336,702.203
Bgr,6337,478.401
Bgr,6338,1513.97
Bgr,6339,111.832
Bgr,6340,263.796
Bgr,6341,103.101
Bgr,6342,485.67
Bgr,6343,305.296
Bgr,6344,101.443
Bgr,6345,418.252
Bgr,6346,227.392
Bgr,6347,201.208
Bgr,6348,252.216
Bgr,6349,200.476
Bgr,6350,122.064
Bgr,6351,162.665
Bgr,6352,155.948
Bgr,6353,162.075
Bgr,6354,76.3555
Bgr,6355,195.113
Bgr,6356,614.536
Bgr,6357,249.585
Bgr,6358,88.8097
Bgr,6359,334.598
Bgr,6360,232.428
Bgr,6361,210.262
Bgr,6362,121.219
Bgr,6363,141.829
Bgr,6364,77.5373
Bgr,6365,81.8985
Bgr,6366,95.174
Bgr,6367,2194.66
Bgr,6368,120.671
Bgr,6369,1184.11
Bgr,6370,1452.68
Bgr,6371,607.306
Bgr,6372,88.8848
Bgr,6373,81.2727
Bgr,6374,987.15
Bgr,6375,1348.09
Bgr,6376,252.105
Bgr,6377,84.4567
Bgr,6378,125.431
Bgr,6379,373.835
Bgr,6380,270.424
Bgr,6381,277.803
Bgr,6382,734.049
Bgr,6383,174.403
Bgr,6384,158.05
Bgr,6385,218.494
Bgr,6386,296.888
Bgr,6387,298.609
Bgr,6388,88.3722
Bgr,6389,465.65
Bgr,6390,104.691
Bgr,6391,153.736
Bgr,6392,1452.83
Bgr,6393,106.782
Bgr,6394,166.396
Bgr,6395,192.946
Bgr,6396,47.9849
Bgr,6397,166.518
Bgr,6398,229.335
Bgr,6399,51.5508
Bgr,6400,657.698
Bgr,6401,139.666
Bgr,6402,71.6293
Bgr,6403,1097.34
Bgr,6404,1531.07
Bgr,6405,132.833
Bgr,6406,97.2102
Bgr,6407,284.213
Bgr,6408,97.1893
Bgr,6409,95.9001
Bgr,6410,499.328
Bgr,6411,45.043
Bgr,6412,250.564
Bgr,6413,134.679
Bgr,6414,163.654
Bgr,6415,235.072
Bgr,6416,119.748
Bgr,6417,835.194
Bgr,6418,1059.31
Bgr,6419,125.141
Bgr,6420,511.612
Bgr,6421,67.4478
Bgr,6422,116.088
Bgr,6423,271.222
Bgr,6424,510.916
Bgr,6425,84.6716
Bgr,6426,54.3015
Bgr,6427,299.404
Bgr,6428,161.996
Bgr,6429,201.273
Bgr,6430,136.677
Bgr,6431,448.254
Bgr,6432,199.261
Bgr,6433,1456.61
Bgr,6434,295.881
Bgr,6435,372.317
Bgr,6436,64.4377
Bgr,6437,72.2581
Bgr,6438,324.649
Bgr,6439,412.722
Bgr,6440,1029.91
Bgr,6441,177.189
Bgr,6442,477.129
Bgr,6443,595.897
Bgr,6444,76.6126
Bgr,6445,104.835
Bgr,6446,382.697
Bgr,6447,69.6264
Bgr,6448,157.799
Bgr,6449,122.951
Bgr,6450,220.792
Bgr,6451,312.611
Bgr,6452,650.114
Bgr,6453,107.611
Bgr,6454,417.263
Bgr,6455,501.542
Bgr,6456,114.534
Bgr,6457,1477.58
Bgr,6458,52.6028
Bgr,6459,34.9815
Bgr,6460,104.036
Bgr,6461,84.6173
Bgr,6462,314.439
Bgr,6463,102.334
Bgr,6464,267.223
Bgr,6465,170.071
Bgr,6466,141.333
Bgr,6467,893.403
Bgr,6468,60.4561
Bgr,6469,288.137
Bgr,6470,65.5942
Bgr,6471,111.35
Bgr,6472,66.6637
Bgr,6473,161.238
Bgr,6474,175.854
Bgr,6475,130.394
Bgr,6476,204.961
Bgr,6477,293.144
Bgr,6478,108.172
Bgr,6479,278.758
Bgr,6480,314.073
Bgr,6481,247.032
Bgr,6482,227.832
Bgr,6483,207.797
Bgr,6484,270.076
Bgr,6485,117.139
Bgr,6486,105.582
Bgr,6487,73.2991
Bgr,6488,1689.28
Bgr,6489,227.56
Bgr,6490,221.707
Bgr,6491,221.487
Bgr,6492,1451.63
Bgr,6493,364.137
Bgr,6494,190.348
Bgr,6495,108.747
Bgr,6496,237.533
Bgr,6497,338.117
Bgr,6498,213.178
Bgr,6499,27.0035
Bgr,6500,143.074
Bgr,6501,947.09
Bgr,6502,145.393
Bgr,6503,2237.36
Bgr,6504,335.017
Bgr,6505,179.017
Bgr,6506,31.4834
Bgr,6507,53.5549
Bgr,6508,33.3419
Bgr,6509,296.636
Bgr,6510,273.997
Bgr,6511,286.45
Bgr,6512,97.1308
Bgr,6513,147.316
Bgr,6514,247.37
Bgr,6515,142.007
Bgr,6516,183.17
Bgr,6517,454.891
Bgr,6518,231.874
Bgr,6519,1446.29
Bgr,6520,409.969
Bgr,6521,2400.83
Bgr,6522,154.019
Bgr,6523,404.923
Bgr,6524,81.123
Bgr,6525,1735.97
Bgr,6526,994.139
Bgr,6527,672.025
Bgr,6528,97.0936
Bgr,6529,75.1658
Bgr,6530,944.096
Bgr,6531,186.233
Bgr,6532,206.365
Bgr,6533,20.1194
Bgr,6534,114.39
Bgr,6535,1427.92
Bgr,6536,136.623
Bgr,6537,83.2337
Bgr,6538,95.4186
Bgr,6539,188.537
Bgr,6540,746.739
Bgr,6541,164.991
Bgr,6542,971.794
Bgr,6543,204.354
Bgr,6544,322.942
Bgr,6545,194.303
Bgr,6546,483.559
Bgr,6547,183.728
Bgr,6548,162.05
Bgr,6549,103.83
Bgr,6550,233.184
Bgr,6551,87.5003
Bgr,6552,101.619
Bgr,6553,271.813
Bgr,6554,170.56
Bgr,6555,1186.7
Bgr,6556,162.157
Bgr,6557,190.945
Bgr,6558,326.872
Bgr,6559,393.375
Bgr,6560,709.432
Bgr,6561,950.743
Bgr,6562,97.9478
Bgr,6563,122.647
Bgr,6564,263.446
Bgr,6565,759.785
Bgr,6566,196.404
Bgr,6567,1529.91
Bgr,6568,108.699
Bgr,6569,151.065
Bgr,6570,71.9771
Bgr,6571,88.774
Bgr,6572,35.7122
Bgr,6573,117.108
Bgr,6574,95.2676
Bgr,6575,94.8769
Bgr,6576,114.326
Bgr,6577,295.34
Bgr,6578,96.3324
Bgr,6579,103.999
Bgr,6580,151.736
Bgr,6581,257.723
Bgr,6582,199.95
Bgr,6583,200.648
Bgr,6584,1324.66
Bgr,6585,544.993
Bgr,6586,195.708
Bgr,6587,443.63
Bgr,6588,236.061
Bgr,6589,55.4897
Bgr,6590,76.341
Bgr,6591,47.4263
Bgr,6592,96.8277
Bgr,6593,70.0682
Bgr,6594,121.125
Bgr,6595,272.985
Bgr,6596,332.763
Bgr,6597,177.011
Bgr,6598,292.052
Bgr,6599,1120.98
Bgr,6600,197.798
Bgr,6601,213.107
Bgr,6602,101.298
Bgr,6603,215.767
Bgr,6604,1128.93
Bgr,6605,110.442
Bgr,6606,219.321
Bgr,6607,391.384
Bgr,6608,76.9723
Bgr,6609,944.824
Bgr,6610,190.906
Bgr,6611,160.916
Bgr,6612,505.818
Bgr,6613,219.462
Bgr,6614,285.597
Bgr,6615,116.911
Bgr,6616,130.342
Bgr,6617,331.613
Bgr,6618,839.633
Bgr,6619,113.491
Bgr,6620,354.083
Bgr,6621,78.8816
Bgr,6622,192.538
Bgr,6623,244.493
Bgr,6624,52.9992
Bgr,6625,142.983
Bgr,6626,943.306
Bgr,6627,115.669
Bgr,6628,421.202
Bgr,6629,751.208
Bgr,6630,115.488
Bgr,6631,1331.58
Bgr,6632,99.7169
Bgr,6633,127.615
Bgr,6634,214.273
Bgr,6635,172.21
Bgr,6636,109.396
Bgr,6637,93.0476
Bgr,6638,382.427
Bgr,6639,19.5531
Bgr,6640,1424.94
Bgr,6641,149.155
Bgr,6642,60.131
Bgr,6643,67.4203
Bgr,6644,592.55
Bgr,6645,156.878
Bgr,6646,109.462
Bgr,6647,111.716
Bgr,6648,672.499
Bgr,6649,80.4544
Bgr,6650,301.967
Bgr,6651,96.9764
Bgr,6652,214.754
Bgr,6653,102.573
Bgr,6654,107.843
Bgr,6655,122.815
Bgr,6656,86.3867
Bgr,6657,126.561
Bgr,6658,184.781
Bgr,6659,81.1334
Bgr,6660,159.772
Bgr,6661,67.6399
Bgr,6662,100.612
Bgr,6663,213.079
Bgr,6664,99.3154
Bgr,6665,171.827
Bgr,6666,289.219
Bgr,6667,328.253
Bgr,6668,142.358
Bgr,6669,67.1429
Bgr,6670,85.1155
Bgr,6671,225.429
Bgr,6672,95.2965
Bgr,6673,476.727
Bgr,6674,211.85
Bgr,6675,125.749
Bgr,6676,87.7639
Bgr,6677,395.245
Bgr,6678,184.277
Bgr,6679,549.572
Bgr,6680,168.676
Bgr,6681,262.797
Bgr,6682,177.927
Bgr,6683,89.9033
Bgr,6684,234.836
Bgr,6685,117.199
Bgr,6686,621.494
Bgr,6687,186.469
Bgr,6688,143.817
Bgr,6689,20.7867
Bgr,6690,168.259
Bgr,6691,1083.22
Bgr,6692,565.332
Bgr,6693,171.745
Bgr,6694,1408.31
