Isotope,Event,Energy
Bgr,18357,88.7643
Bgr,18358,116.254
Bgr,18359,117.285
Bgr,18360,132.296
Bgr,18361,283.101
Bgr,18362,212.732
Bgr,18363,84.5829
Bgr,18364,240.469
Bgr,18365,50.7602
Bgr,18366,59.9688
Bgr,18367,109.445
Bgr,18368,45.1548
Bgr,18369,55.4683
Bgr,18370,127.876
Bgr,18371,77.1229
Bgr,18372,110.909
Bgr,18373,103.819
Bgr,18374,362.527
Bgr,18375,908.913
Bgr,18376,289.341
Bgr,18377,130.689
Bgr,18378,73.1358
Bgr,18379,42.4373
Bgr,18380,288.506
Bgr,18381,55.3849
Bgr,18382,53.9348
Bgr,18383,264.393
Bgr,18384,182.592
Bgr,18385,111.098
Bgr,18386,148.527
Bgr,18387,87.2525
Bgr,18388,970.592
Bgr,18389,87.4496
Bgr,18390,112.892
Bgr,18391,57.1055
Bgr,18392,88.2882
Bgr,18393,93.2113
Bgr,18394,75.1476
Bgr,18395,95.9121
Bgr,18396,122.381
Bgr,18397,31.0121
Bgr,18398,63.8596
Bgr,18399,64.9578
Bgr,18400,136.742
Bgr,18401,123.384
Bgr,18402,84.9384
Bgr,18403,104.961
Bgr,18404,122.353
Bgr,18405,93.2555
Bgr,18406,241.773
Bgr,18407,300.183
Bgr,18408,124.017
Bgr,18409,127.616
Bgr,18410,277.556
Bgr,18411,125.406
Bgr,18412,129.14
Bgr,18413,76.4209
Bgr,18414,43.2535
Bgr,18415,41.083
Bgr,18416,108.16
Bgr,18417,90.1582
Bgr,18418,118.827
Bgr,18419,225.515
Bgr,18420,87.7512
Bgr,18421,171.627
Bgr,18422,177.731
Bgr,18423,339.942
Bgr,18424,124.692
Bgr,18425,126.239
Bgr,18426,95.5839
Bgr,18427,139.703
Bgr,18428,43.6646
Bgr,18429,540.981
Bgr,18430,91.3502
Bgr,18431,635.982
Bgr,18432,63.5576
Bgr,18433,240.351
Bgr,18434,65.7795
Bgr,18435,79.6286
Bgr,18436,59.1956
Bgr,18437,249.876
Bgr,18438,74.8249
Bgr,18439,93.8226
Bgr,18440,26.7955
Bgr,18441,134.043
Bgr,18442,41.5525
Bgr,18443,42.6889
Bgr,18444,39.305
Bgr,18445,61.0653
Bgr,18446,106.42
Bgr,18447,114.673
Bgr,18448,108.269
Bgr,18449,150.317
Bgr,18450,116.863
Bgr,18451,76.5862
Bgr,18452,163.721
Bgr,18453,110.294
Bgr,18454,90.0325
Bgr,18455,230.12
Bgr,18456,79.8053
Bgr,18457,170.815
Bgr,18458,182.132
Bgr,18459,178.772
Bgr,18460,85.4093
Bgr,18461,45.9451
Bgr,18462,110.56
Bgr,18463,102.255
Bgr,18464,92.5219
Bgr,18465,266.866
Bgr,18466,121.558
Bgr,18467,193.239
Bgr,18468,314.92
Bgr,18469,80.775
Bgr,18470,207.861
Bgr,18471,351.908
Bgr,18472,135.988
Bgr,18473,91.2844
Bgr,18474,52.6853
Bgr,18475,43.9898
Bgr,18476,25.393
Bgr,18477,149.926
Bgr,18478,192.68
Bgr,18479,138.91
Bgr,18480,133.971
Bgr,18481,151.788
Bgr,18482,71.2613
Bgr,18483,460.949
Bgr,18484,28.1457
Bgr,18485,380.857
Bgr,18486,57.9651
Bgr,18487,75.0803
Bgr,18488,135.411
Bgr,18489,143.131
Bgr,18490,78.8505
Bgr,18491,92.8072
Bgr,18492,559.126
Bgr,18493,74.8404
Bgr,18494,121.776
Bgr,18495,177.684
Bgr,18496,185.918
Bgr,18497,35.6331
Bgr,18498,48.21
Bgr,18499,119.597
Bgr,18500,51.9253
Bgr,18501,207.541
Bgr,18502,89.522
Bgr,18503,178.17
Bgr,18504,80.6537
Bgr,18505,63.6644
Bgr,18506,95.4386
Bgr,18507,106.492
Bgr,18508,256.525
Bgr,18509,149.364
Bgr,18510,67.5685
Bgr,18511,119.66
Bgr,18512,102.487
Bgr,18513,100.347
Bgr,18514,240.98
Bgr,18515,244.955
Bgr,18516,16.1335
Bgr,18517,105.892
Bgr,18518,64.8852
Bgr,18519,167.25
Bgr,18520,325.024
Bgr,18521,257.519
Bgr,18522,545.645
Bgr,18523,51.2005
Bgr,18524,135.638
Bgr,18525,68.0627
Bgr,18526,175.913
Bgr,18527,49.7449
Bgr,18528,170.552
Bgr,18529,96.8317
Bgr,18530,116.219
Bgr,18531,91.8649
Bgr,18532,109.863
Bgr,18533,56.4419
Bgr,18534,72.495
Bgr,18535,125.227
Bgr,18536,181.635
Bgr,18537,223.96
Bgr,18538,225.21
Bgr,18539,152.571
Bgr,18540,71.4763
Bgr,18541,137.956
Bgr,18542,249.186
Bgr,18543,1613.76
Bgr,18544,524.856
Bgr,18545,197.558
Bgr,18546,114.172
Bgr,18547,71.1394
Bgr,18548,127.196
Bgr,18549,91.343
Bgr,18550,311.22
Bgr,18551,96.452
Bgr,18552,101.509
Bgr,18553,157.181
Bgr,18554,163.752
Bgr,18555,155.53
Bgr,18556,28.4392
Bgr,18557,99.3142
Bgr,18558,154.938
Bgr,18559,173.128
Bgr,18560,157.902
Bgr,18561,109.762
Bgr,18562,77.9256
Bgr,18563,193.824
Bgr,18564,179.097
Bgr,18565,102.694
Bgr,18566,296.709
Bgr,18567,49.3533
Bgr,18568,125.707
Bgr,18569,59.7315
Bgr,18570,852.893
Bgr,18571,143.03
Bgr,18572,87.8934
Bgr,18573,119.387
Bgr,18574,224.845
Bgr,18575,98.6415
Bgr,18576,278.16
Bgr,18577,192.743
Bgr,18578,66.4971
Bgr,18579,87.0071
Bgr,18580,87.5949
Bgr,18581,318.522
Bgr,18582,244.895
Bgr,18583,31.9889
Bgr,18584,216.972
Bgr,18585,151.045
Bgr,18586,58.4304
Bgr,18587,63.9809
Bgr,18588,69.5464
Bgr,18589,68.268
Bgr,18590,68.3313
Bgr,18591,113.379
Bgr,18592,200.247
Bgr,18593,251.038
Bgr,18594,102.34
Bgr,18595,106.145
Bgr,18596,71.7201
Bgr,18597,130.278
Bgr,18598,93.0434
Bgr,18599,141.127
Bgr,18600,106.082
Bgr,18601,95.8487
Bgr,18602,81.981
Bgr,18603,97.4605
Bgr,18604,155.5
Bgr,18605,86.3211
Bgr,18606,65.3797
Bgr,18607,115.801
Bgr,18608,110.744
Bgr,18609,90.188
Bgr,18610,107.412
Bgr,18611,296.051
Bgr,18612,24.3868
Bgr,18613,82.9194
Bgr,18614,76.4597
Bgr,18615,125.893
Bgr,18616,132.415
Bgr,18617,419.331
Bgr,18618,215.57
Bgr,18619,50.749
Bgr,18620,503.285
Bgr,18621,93.1905
Bgr,18622,141.397
Bgr,18623,109.276
Bgr,18624,55.1726
Bgr,18625,111.705
Bgr,18626,122.158
Bgr,18627,67.8276
Bgr,18628,102.947
Bgr,18629,105.25
Bgr,18630,111.456
Bgr,18631,154.301
Bgr,18632,413.551
Bgr,18633,70.4714
Bgr,18634,135.484
Bgr,18635,59.3904
Bgr,18636,84.6694
Bgr,18637,82.8259
Bgr,18638,86.2915
Bgr,18639,412.427
Bgr,18640,65.3046
Bgr,18641,144.774
Bgr,18642,125.698
Bgr,18643,214.955
Bgr,18644,33.4078
Bgr,18645,59.3276
Bgr,18646,60.2505
Bgr,18647,75.7308
Bgr,18648,57.2266
Bgr,18649,65.8381
Bgr,18650,153.926
Bgr,18651,26.1174
Bgr,18652,172.808
Bgr,18653,133.018
Bgr,18654,42.7484
Bgr,18655,127.134
Bgr,18656,19.0623
Bgr,18657,162.521
Bgr,18658,191.783
Bgr,18659,200.994
Bgr,18660,146.303
Bgr,18661,130.492
Bgr,18662,99.4723
Bgr,18663,103.105
Bgr,18664,172.803
Bgr,18665,244.856
Bgr,18666,139.078
Bgr,18667,418.011
Bgr,18668,32.5283
Bgr,18669,46.7147
Bgr,18670,189.179
Bgr,18671,121.53
Bgr,18672,161.333
Bgr,18673,64.0118
Bgr,18674,25.4281
Bgr,18675,93.6909
Bgr,18676,50.1251
Bgr,18677,137.754
Bgr,18678,16.5674
Bgr,18679,127.682
Bgr,18680,92.8645
Bgr,18681,187.121
Bgr,18682,66.0643
Bgr,18683,109.961
Bgr,18684,56.3529
Bgr,18685,163.894
Bgr,18686,152.236
Bgr,18687,230.588
Bgr,18688,199.477
Bgr,18689,164.734
Bgr,18690,194.651
Bgr,18691,183.189
Bgr,18692,79.5021
Bgr,18693,61.1499
Bgr,18694,140.123
Bgr,18695,132.567
Bgr,18696,57.2032
Bgr,18697,217.465
Bgr,18698,403.524
Bgr,18699,100.929
Bgr,18700,66.6862
Bgr,18701,102.391
Bgr,18702,117.097
Bgr,18703,85.5139
Bgr,18704,50.1101
Bgr,18705,84.9654
Bgr,18706,78.1884
Bgr,18707,87.8925
Bgr,18708,31.9249
Bgr,18709,73.662
Bgr,18710,57.2471
Bgr,18711,81.7069
Bgr,18712,49.5154
Bgr,18713,64.8982
Bgr,18714,67.366
Bgr,18715,452.035
Bgr,18716,70.6039
Bgr,18717,96.6997
Bgr,18718,45.4192
Bgr,18719,62.6393
Bgr,18720,143.432
Bgr,18721,268.178
Bgr,18722,341.943
Bgr,18723,170.287
Bgr,18724,80.9454
Bgr,18725,106.934
Bgr,18726,107.972
Bgr,18727,93.4528
Bgr,18728,53.8584
Bgr,18729,273.462
Bgr,18730,60.0919
Bgr,18731,327.236
Bgr,18732,147.201
Bgr,18733,511.584
Bgr,18734,71.1422
Bgr,18735,58.2805
Bgr,18736,110.751
Bgr,18737,143.497
Bgr,18738,222.277
Bgr,18739,189.705
Bgr,18740,63.024
Bgr,18741,159.925
Bgr,18742,96.4329
Bgr,18743,444.007
Bgr,18744,106.078
Bgr,18745,147.004
Bgr,18746,123.297
Bgr,18747,682.911
Bgr,18748,30.4857
Bgr,18749,81.9
Bgr,18750,73.2119
Bgr,18751,323.682
Bgr,18752,149.061
Bgr,18753,132.692
Bgr,18754,136.869
Bgr,18755,321.641
Bgr,18756,691.411
Bgr,18757,192.917
Bgr,18758,217.219
Bgr,18759,192.159
Bgr,18760,301.362
Bgr,18761,77.2289
Bgr,18762,594.859
Bgr,18763,148.332
Bgr,18764,292.851
Bgr,18765,118.415
Bgr,18766,179.985
Bgr,18767,158.309
Bgr,18768,76.087
Bgr,18769,89.009
Bgr,18770,61.6428
Bgr,18771,89.4354
Bgr,18772,94.7641
Bgr,18773,135.935
Bgr,18774,39.4229
Bgr,18775,231.756
Bgr,18776,56.3309
Bgr,18777,67.864
Bgr,18778,89.1462
Bgr,18779,219.348
Bgr,18780,77.0087
Bgr,18781,87.5233
Bgr,18782,82.155
Bgr,18783,369.389
Bgr,18784,122.138
Bgr,18785,148.211
Bgr,18786,239.987
Bgr,18787,132.377
Bgr,18788,89.7366
Bgr,18789,88.5435
Bgr,18790,158.468
Bgr,18791,275.536
Bgr,18792,79.9872
Bgr,18793,60.8339
Bgr,18794,77.6226
Bgr,18795,241.903
Bgr,18796,106.2
Bgr,18797,241.702
Bgr,18798,63.8902
Bgr,18799,371.842
Bgr,18800,138.752
Bgr,18801,119.793
Bgr,18802,335.457
Bgr,18803,49.4273
Bgr,18804,121.755
Bgr,18805,109.484
Bgr,18806,149.12
Bgr,18807,89.1498
Bgr,18808,121.292
Bgr,18809,100.2
Bgr,18810,240.099
Bgr,18811,181.188
Bgr,18812,66.4734
Bgr,18813,106.807
Bgr,18814,248.695
Bgr,18815,91.6947
Bgr,18816,336.169
Bgr,18817,154.111
Bgr,18818,358.945
Bgr,18819,90.6351
Bgr,18820,75.8719
Bgr,18821,103.271
Bgr,18822,96.5113
Bgr,18823,95.2476
Bgr,18824,123.945
Bgr,18825,152.586
Bgr,18826,665.422
Bgr,18827,1234.54
Bgr,18828,97.4932
Bgr,18829,525.523
Bgr,18830,151.311
Bgr,18831,65.8282
Bgr,18832,75.8034
Bgr,18833,97.0614
Bgr,18834,122.02
Bgr,18835,503.854
Bgr,18836,145.755
Bgr,18837,59.3769
Bgr,18838,59.1286
Bgr,18839,93.8504
Bgr,18840,182.239
Bgr,18841,147.154
Bgr,18842,167.344
Bgr,18843,87.2911
Bgr,18844,175.208
Bgr,18845,144.48
Bgr,18846,68.7739
Bgr,18847,309.031
Bgr,18848,37.9689
Bgr,18849,131.36
Bgr,18850,861.34
Bgr,18851,91.3226
Bgr,18852,112.176
Bgr,18853,175.312
Bgr,18854,158.418
Bgr,18855,338.749
Bgr,18856,222.073
Bgr,18857,65.1232
Bgr,18858,115.44
Bgr,18859,140.808
Bgr,18860,194.4
Bgr,18861,213.446
Bgr,18862,241.177
Bgr,18863,55.5051
Bgr,18864,70.992
Bgr,18865,1035.63
Bgr,18866,116.098
Bgr,18867,115.128
Bgr,18868,113.421
Bgr,18869,118.262
Bgr,18870,157.953
Bgr,18871,121.507
Bgr,18872,211.286
Bgr,18873,194.345
Bgr,18874,88.2897
Bgr,18875,646.589
Bgr,18876,78.103
Bgr,18877,167.996
Bgr,18878,146.502
Bgr,18879,703.181
Bgr,18880,104.286
Bgr,18881,107.549
Bgr,18882,112.348
Bgr,18883,97.9176
Bgr,18884,109.326
Bgr,18885,397.343
Bgr,18886,124.651
Bgr,18887,119.179
Bgr,18888,182.415
Bgr,18889,837.585
Bgr,18890,77.155
Bgr,18891,186.145
Bgr,18892,679.76
Bgr,18893,165.042
Bgr,18894,64.1428
Bgr,18895,35.2951
Bgr,18896,114.519
Bgr,18897,85.0822
Bgr,18898,92.793
Bgr,18899,81.5124
Bgr,18900,41.4423
Bgr,18901,352.066
Bgr,18902,158.865
Bgr,18903,345.084
Bgr,18904,128.95
Bgr,18905,276.178
Bgr,18906,81.2867
Bgr,18907,165.203
Bgr,18908,96.1523
Bgr,18909,70.553
Bgr,18910,137.026
Bgr,18911,171.085
Bgr,18912,90.4321
Bgr,18913,92.8001
Bgr,18914,122.794
Bgr,18915,147.526
Bgr,18916,169.581
Bgr,18917,145.031
Bgr,18918,118.589
Bgr,18919,180.896
Bgr,18920,166.483
Bgr,18921,84.5046
Bgr,18922,811.675
Bgr,18923,222.363
Bgr,18924,55.9192
Bgr,18925,1219.06
Bgr,18926,135.614
Bgr,18927,48.2294
Bgr,18928,20.1152
Bgr,18929,85.1113
Bgr,18930,100.171
Bgr,18931,132.443
Bgr,18932,158.239
Bgr,18933,125.809
Bgr,18934,70.989
Bgr,18935,135.674
Bgr,18936,196.014
Bgr,18937,44.3969
Bgr,18938,65.8413
Bgr,18939,555.597
Bgr,18940,153.574
Bgr,18941,62.3612
Bgr,18942,100.905
Bgr,18943,107.954
Bgr,18944,55.4879
Bgr,18945,207.762
Bgr,18946,94.2407
Bgr,18947,115.469
Bgr,18948,127.577
Bgr,18949,111.799
Bgr,18950,99.5222
Bgr,18951,63.6131
Bgr,18952,62.2285
Bgr,18953,27.8607
Bgr,18954,52.4517
Bgr,18955,137.226
Bgr,18956,69.5807
Bgr,18957,69.6833
Bgr,18958,683.73
Bgr,18959,144.83
Bgr,18960,157.589
Bgr,18961,85.0477
Bgr,18962,91.6555
Bgr,18963,54.5956
Bgr,18964,787.27
Bgr,18965,208.447
Bgr,18966,220.734
Bgr,18967,91.3764
Bgr,18968,107.834
Bgr,18969,25.8871
Bgr,18970,78.582
Bgr,18971,130.645
Bgr,18972,84.4436
Bgr,18973,136.283
Bgr,18974,196.309
Bgr,18975,108.181
Bgr,18976,184.942
Bgr,18977,121.292
Bgr,18978,80.3717
Bgr,18979,94.037
Bgr,18980,346.093
Bgr,18981,81.8946
Bgr,18982,139.688
Bgr,18983,115.567
Bgr,18984,107.294
Bgr,18985,151.919
Bgr,18986,220.687
Bgr,18987,85.3727
Bgr,18988,98.3878
Bgr,18989,147.863
Bgr,18990,107.197
Bgr,18991,85.1966
Bgr,18992,110.332
Bgr,18993,278.764
Bgr,18994,30.9859
Bgr,18995,151.028
Bgr,18996,133.767
Bgr,18997,174.633
Bgr,18998,62.7539
Bgr,18999,273.87
Bgr,19000,86.3173
Bgr,19001,36.616
Bgr,19002,158.903
Bgr,19003,184.63
Bgr,19004,229.808
Bgr,19005,254.707
Bgr,19006,164.024
Bgr,19007,86.8867
Bgr,19008,112.399
Bgr,19009,78.9903
Bgr,19010,162.693
Bgr,19011,83.7674
Bgr,19012,55.3713
Bgr,19013,412.031
Bgr,19014,127.426
Bgr,19015,97.4852
Bgr,19016,53.849
Bgr,19017,24.2094
Bgr,19018,94.2054
Bgr,19019,212.429
Bgr,19020,83.3175
Bgr,19021,490.461
Bgr,19022,322.24
Bgr,19023,189.202
Bgr,19024,59.7221
Bgr,19025,149.445
Bgr,19026,83.8552
Bgr,19027,76.0083
Bgr,19028,88.8778
Bgr,19029,92.1188
Bgr,19030,124.763
Bgr,19031,146.993
Bgr,19032,112.028
Bgr,19033,18.9697
Bgr,19034,104.882
Bgr,19035,150.75
Bgr,19036,81.2663
Bgr,19037,55.2279
Bgr,19038,101.979
Bgr,19039,115.658
Bgr,19040,83.4208
Bgr,19041,249.836
Bgr,19042,285.512
Bgr,19043,21.4783
Bgr,19044,199.157
Bgr,19045,63.5528
Bgr,19046,94.3752
Bgr,19047,30.0978
Bgr,19048,126.476
Bgr,19049,38.5492
Bgr,19050,65.5504
Bgr,19051,100.715
Bgr,19052,288.595
Bgr,19053,233.352
Bgr,19054,89.362
Bgr,19055,201.953
Bgr,19056,273.154
Bgr,19057,124.324
Bgr,19058,72.6121
Bgr,19059,161.404
Bgr,19060,118.387
Bgr,19061,53.7522
Bgr,19062,92.1775
Bgr,19063,90.7375
Bgr,19064,78.7767
Bgr,19065,97.2997
Bgr,19066,135.191
Bgr,19067,446.186
Bgr,19068,225.937
Bgr,19069,322.135
Bgr,19070,861.238
Bgr,19071,67.1298
Bgr,19072,170.851
Bgr,19073,202.456
Bgr,19074,967.994
Bgr,19075,88.6651
Bgr,19076,87.859
Bgr,19077,70.6296
Bgr,19078,194.222
Bgr,19079,506.401
Bgr,19080,253.116
Bgr,19081,148.377
Bgr,19082,95.3779
Bgr,19083,353.057
Bgr,19084,250.017
Bgr,19085,200.255
Bgr,19086,231.873
Bgr,19087,304.815
Bgr,19088,225.911
Bgr,19089,76.7341
Bgr,19090,86.9865
Bgr,19091,43.071
Bgr,19092,326.557
Bgr,19093,60.1405
Bgr,19094,54.5922
Bgr,19095,95.8309
Bgr,19096,84.4611
Bgr,19097,101.557
Bgr,19098,90.3356
Bgr,19099,70.7452
Bgr,19100,216.236
Bgr,19101,1631.55
Bgr,19102,73.8759
Bgr,19103,98.497
Bgr,19104,88.9917
Bgr,19105,114.914
Bgr,19106,153.005
Bgr,19107,85.4978
Bgr,19108,110.876
Bgr,19109,147.578
Bgr,19110,163.525
Bgr,19111,129.873
Bgr,19112,77.9053
Bgr,19113,67.4409
Bgr,19114,131.137
Bgr,19115,129.643
Bgr,19116,88.8486
Bgr,19117,76.6229
Bgr,19118,188.913
Bgr,19119,144.213
Bgr,19120,18.6079
Bgr,19121,107.516
Bgr,19122,169.369
Bgr,19123,107.298
Bgr,19124,161.179
Bgr,19125,242.314
Bgr,19126,263.928
Bgr,19127,83.3124
Bgr,19128,54.9572
Bgr,19129,73.7169
Bgr,19130,264.546
Bgr,19131,93.8448
Bgr,19132,192.481
Bgr,19133,102.016
Bgr,19134,101.391
Bgr,19135,74.0655
Bgr,19136,107.182
Bgr,19137,78.3478
Bgr,19138,531.087
Bgr,19139,131.509
Bgr,19140,194.904
Bgr,19141,90.5341
Bgr,19142,87.5987
Bgr,19143,70.5239
Bgr,19144,217.64
Bgr,19145,22.0071
Bgr,19146,144.654
Bgr,19147,268.239
Bgr,19148,48.1029
Bgr,19149,259.536
Bgr,19150,83.9809
Bgr,19151,265.279
Bgr,19152,137.125
Bgr,19153,132.287
Bgr,19154,81.9039
Bgr,19155,710.422
Bgr,19156,87.0493
Bgr,19157,79.7758
Bgr,19158,227.911
Bgr,19159,242.587
Bgr,19160,29.755
Bgr,19161,23.714
Bgr,19162,64.604
Bgr,19163,112.17
Bgr,19164,63.7909
Bgr,19165,107.055
Bgr,19166,133.697
Bgr,19167,247.811
Bgr,19168,133.11
Bgr,19169,218.206
Bgr,19170,162.091
Bgr,19171,154.281
Bgr,19172,103.633
Bgr,19173,93.2462
Bgr,19174,89.9698
Bgr,19175,138.584
Bgr,19176,49.752
Bgr,19177,92.3147
Bgr,19178,275.134
Bgr,19179,120.491
Bgr,19180,168.351
Bgr,19181,270.195
Bgr,19182,104.705
Bgr,19183,187.377
Bgr,19184,233.863
Bgr,19185,23.5416
Bgr,19186,1168.46
Bgr,19187,625.257
Bgr,19188,35.0086
Bgr,19189,110.31
Bgr,19190,88.3658
Bgr,19191,131.519
Bgr,19192,155.191
Bgr,19193,71.9104
Bgr,19194,146.684
Bgr,19195,145.944
Bgr,19196,99.3232
Bgr,19197,76.0496
Bgr,19198,73.4774
Bgr,19199,150.03
Bgr,19200,55.8089
Bgr,19201,63.8588
Bgr,19202,330.237
Bgr,19203,96.1172
Bgr,19204,35.1877
Bgr,19205,122.146
Bgr,19206,44.1334
Bgr,19207,80.8352
Bgr,19208,392.816
Bgr,19209,391.497
Bgr,19210,137.748
Bgr,19211,260.108
Bgr,19212,37.6972
Bgr,19213,56.2006
Bgr,19214,106.481
Bgr,19215,149.513
Bgr,19216,289.599
Bgr,19217,99.5272
Bgr,19218,102.567
Bgr,19219,217.598
Bgr,19220,135.74
Bgr,19221,121.979
Bgr,19222,194.119
Bgr,19223,82.3394
Bgr,19224,77.6289
Bgr,19225,171.648
Bgr,19226,105.097
Bgr,19227,95.9931
Bgr,19228,91.5083
Bgr,19229,103.713
Bgr,19230,211.35
Bgr,19231,244.931
Bgr,19232,80.7459
Bgr,19233,100.265
Bgr,19234,105.712
Bgr,19235,52.0527
Bgr,19236,88.8065
Bgr,19237,95.9928
Bgr,19238,124.154
Bgr,19239,101.945
Bgr,19240,157.643
Bgr,19241,77.5335
Bgr,19242,904.219
Bgr,19243,83.0543
Bgr,19244,420.326
Bgr,19245,116.09
Bgr,19246,302.558
Bgr,19247,51.5938
Bgr,19248,61.3833
Bgr,19249,329.063
Bgr,19250,136.867
Bgr,19251,87.6273
Bgr,19252,129.202
Bgr,19253,27.1801
Bgr,19254,120.498
Bgr,19255,53.2785
Bgr,19256,170.8
Bgr,19257,195.884
Bgr,19258,55.3152
Bgr,19259,131.102
Bgr,19260,295.565
Bgr,19261,130.175
Bgr,19262,44.1154
Bgr,19263,119.157
Bgr,19264,142.361
Bgr,19265,137.444
Bgr,19266,86.1726
Bgr,19267,64.675
Bgr,19268,76.7426
Bgr,19269,183.453
Bgr,19270,341.216
Bgr,19271,142.758
Bgr,19272,92.2538
Bgr,19273,103.272
Bgr,19274,129.334
Bgr,19275,65.433
Bgr,19276,291.903
Bgr,19277,1469.67
Bgr,19278,56.6203
Bgr,19279,106.461
Bgr,19280,67.8963
Bgr,19281,160.42
Bgr,19282,166.792
Bgr,19283,126.36
Bgr,19284,135.144
Bgr,19285,83.7603
Bgr,19286,334.296
Bgr,19287,136.526
Bgr,19288,279.659
Bgr,19289,63.7139
Bgr,19290,60.6791
Bgr,19291,155.238
Bgr,19292,158.202
Bgr,19293,72.2959
Bgr,19294,89.6296
Bgr,19295,213.093
Bgr,19296,33.2793
Bgr,19297,95.363
Bgr,19298,93.9185
Bgr,19299,543.351
Bgr,19300,294.436
Bgr,19301,91.3332
Bgr,19302,97.7007
Bgr,19303,97.9984
Bgr,19304,83.2709
Bgr,19305,476.47
Bgr,19306,100.569
Bgr,19307,75.5436
Bgr,19308,249.941
Bgr,19309,1000.74
Bgr,19310,142.539
Bgr,19311,115.371
Bgr,19312,288.296
Bgr,19313,196.548
Bgr,19314,38.7804
Bgr,19315,321.716
Bgr,19316,179.173
Bgr,19317,238.344
Bgr,19318,61.6905
Bgr,19319,172.811
Bgr,19320,180.689
Bgr,19321,127.729
Bgr,19322,41.7746
Bgr,19323,124.848
Bgr,19324,203.391
Bgr,19325,104.322
Bgr,19326,75.0324
Bgr,19327,101.766
Bgr,19328,147.277
Bgr,19329,110.477
Bgr,19330,66.9118
Bgr,19331,63.5608
Bgr,19332,87.3464
Bgr,19333,135.726
Bgr,19334,109.32
Bgr,19335,92.7294
Bgr,19336,42.8108
Bgr,19337,103.748
Bgr,19338,114.779
Bgr,19339,150.714
Bgr,19340,337.703
Bgr,19341,122.744
Bgr,19342,139.835
Bgr,19343,82.0017
Bgr,19344,111.438
Bgr,19345,219.05
Bgr,19346,120.52
Bgr,19347,139.631
Bgr,19348,71.5213
Bgr,19349,99.5891
Bgr,19350,235.675
Bgr,19351,90.681
Bgr,19352,114.712
Bgr,19353,182.05
Bgr,19354,73.1787
Bgr,19355,351.653
Bgr,19356,228.666
Bgr,19357,113.164
Bgr,19358,295.312
Bgr,19359,29.1652
Bgr,19360,225.773
Bgr,19361,90.3158
Bgr,19362,852.178
Bgr,19363,24.5054
Bgr,19364,99.8202
Bgr,19365,105.155
Bgr,19366,66.6704
Bgr,19367,127.729
Bgr,19368,531.42
Bgr,19369,31.9741
Bgr,19370,72.5291
Bgr,19371,122.629
Bgr,19372,128.462
Bgr,19373,61.8941
Bgr,19374,78.4618
Bgr,19375,32.8213
Bgr,19376,153.286
Bgr,19377,107.09
Bgr,19378,85.7175
Bgr,19379,59.9364
Bgr,19380,81.0231
Bgr,19381,95.365
Bgr,19382,209.351
Bgr,19383,98.7068
Bgr,19384,71.2832
Bgr,19385,876.886
Bgr,19386,57.4531
Bgr,19387,171.504
Bgr,19388,239.307
Bgr,19389,55.7222
Bgr,19390,132.783
Bgr,19391,100.235
Bgr,19392,149.791
Bgr,19393,128.258
Bgr,19394,37.4181
Bgr,19395,19.2283
Bgr,19396,73.5953
Bgr,19397,59.1605
Bgr,19398,48.3262
Bgr,19399,340.142
Bgr,19400,72.8129
Bgr,19401,426.096
Bgr,19402,91.3105
Bgr,19403,138.672
Bgr,19404,58.6163
Bgr,19405,126.7
Bgr,19406,91.6554
Bgr,19407,91.3366
Bgr,19408,89.5076
Bgr,19409,269.281
Bgr,19410,95.2965
Bgr,19411,665.722
Bgr,19412,94.9677
Bgr,19413,97.8793
Bgr,19414,121.926
Bgr,19415,54.8036
Bgr,19416,191.281
Bgr,19417,164.351
Bgr,19418,79.5834
Bgr,19419,54.5693
Bgr,19420,95.934
Bgr,19421,80.217
Bgr,19422,125.854
Bgr,19423,101.695
Bgr,19424,91.2443
Bgr,19425,134.978
Bgr,19426,191.483
Bgr,19427,28.9679
Bgr,19428,241.202
Bgr,19429,86.568
Bgr,19430,94.7898
Bgr,19431,33.8137
Bgr,19432,41.466
Bgr,19433,37.3643
Bgr,19434,43.4984
Bgr,19435,141.749
Bgr,19436,24.4534
Bgr,19437,123.422
Bgr,19438,109.637
Bgr,19439,113.198
Bgr,19440,130.909
Bgr,19441,107.368
Bgr,19442,196.386
Bgr,19443,143.964
Bgr,19444,153.542
Bgr,19445,150.001
Bgr,19446,247.823
Bgr,19447,146.313
Bgr,19448,106.103
Bgr,19449,80.7849
Bgr,19450,95.8832
Bgr,19451,85.6122
Bgr,19452,32.9337
Bgr,19453,73.0448
Bgr,19454,316.743
Bgr,19455,69.4846
Bgr,19456,84.3279
Bgr,19457,242.057
Bgr,19458,116.007
Bgr,19459,91.7184
Bgr,19460,66.5495
Bgr,19461,88.3201
Bgr,19462,77.8164
Bgr,19463,230.097
Bgr,19464,108.563
Bgr,19465,154.186
Bgr,19466,1446.37
Bgr,19467,74.7659
Bgr,19468,144.504
Bgr,19469,72.4499
Bgr,19470,71.7589
Bgr,19471,176.203
Bgr,19472,127.133
Bgr,19473,312.574
Bgr,19474,112.116
Bgr,19475,121.912
Bgr,19476,73.5057
Bgr,19477,46.0754
Bgr,19478,21.6962
Bgr,19479,120.175
Bgr,19480,207.56
Bgr,19481,60.9345
Bgr,19482,65.3181
Bgr,19483,68.1171
Bgr,19484,170.804
Bgr,19485,271.394
